tech_score,exp_score,comm_score,final_score
50,98,47,70.8205171760255
60,54,58,53.500127922228366
60,40,31,57.34331064014703
61,46,97,65.5427405287565
84,65,68,71.14312153992994
46,50,70,52.225609836917634
94,47,51,63.9827017090972
56,89,78,72.44117474008178
41,47,57,45.038695938870816
51,30,45,41.36895549870464
96,43,97,73.0694863599072
81,37,91,69.39537219520702
57,95,65,71.02564650367702
93,80,51,73.84831267999847
98,89,40,89.10563737059975
50,63,71,59.48958397959492
55,65,84,59.55843551844657
88,91,64,83.6228729620416
90,30,86,75.38464217606673
57,71,63,69.24820502691435
74,30,99,73.73476055439838
92,83,33,86.50114269065146
98,76,75,80.14802383456018
65,68,40,57.349878766478795
55,59,90,56.19413497080547
45,36,64,51.55489526507434
96,51,98,82.03561238640357
83,79,86,88.71363847101277
82,74,40,64.11407291102611
86,39,41,59.45408254311869
86,43,72,66.30862612348407
87,75,48,81.7921316135538
81,35,97,73.90383663068707
51,50,88,47.95489247464444
99,91,31,80.66934741783349
52,48,37,52.59715954854628
43,91,51,64.56763547521224
78,82,50,75.66820847205402
93,53,58,74.90364764071161
41,85,66,54.54679956512645
65,91,58,76.75095230820874
98,63,66,75.11538067306914
66,51,50,50.243265399739435
66,97,41,71.33832785156196
54,86,77,65.98375935494876
47,39,76,54.017718803366854
46,95,44,62.722523522016154
86,37,96,81.83884911907923
94,67,42,77.52274394413072
85,91,88,92.69914178341902
79,57,42,60.743211498225655
99,39,48,74.35796769012258
51,74,86,63.51700960201286
52,94,61,63.930096851727406
82,96,50,75.28739580493028
56,38,43,55.711854862194414
56,34,53,48.76559799948986
95,39,78,70.85792183402954
75,41,61,65.39040003681325
60,87,40,61.90023003889493
47,50,89,52.307763872491755
44,50,97,70.91085317401821
65,94,90,72.65613770548175
55,32,34,53.22553579687078
75,98,65,75.84806879913334
67,93,93,83.13001775859387
93,78,61,81.59198508736182
68,46,95,70.48206897528289
86,61,39,62.190095506434034
51,99,50,57.679672040632134
76,50,69,70.634714706011
69,36,71,50.59913044132981
62,36,75,50.956856585714895
55,56,70,57.851399054497755
53,37,33,37.72923993766198
49,57,43,44.36653230405001
46,95,43,58.044706976208374
84,76,82,70.27736531205949
91,39,58,61.795525204116146
99,62,52,85.20066686069805
76,36,60,65.58455785470483
68,32,90,72.92574268130838
42,43,52,47.273694352965535
54,73,37,62.80808431896243
75,75,45,66.89233692987516
86,90,55,80.06440804680666
85,65,58,75.66453045235214
91,42,35,55.630968738322466
58,45,66,58.428862135351054
52,34,62,45.4809211319887
81,67,75,73.31932536694566
60,79,90,76.68630131510155
76,67,70,64.33949100434569
66,85,47,68.17581930872343
94,92,45,85.83924366324528
91,77,80,81.94825590983747
68,88,66,73.78663475492982
59,73,43,60.42716173290398
64,84,97,81.08717714472037
45,84,59,58.58792381342412
75,30,89,58.038509329188884
41,37,82,45.11045254174079
61,33,65,51.656106753555605
71,82,59,67.89514749227514
55,87,93,73.14709432759066
57,66,43,57.60805457843861
44,78,52,56.249278776212805
93,96,77,86.21241395275098
75,48,57,63.94895709696294
69,30,36,57.14150302298036
84,58,71,75.07276440154499
58,62,39,60.761639503720566
62,81,97,75.24459116622337
73,70,73,68.91371252698704
52,52,42,54.30169666470321
82,34,62,56.56365070280728
93,86,61,81.7084954198206
68,35,77,59.1935634395503
75,78,34,70.96383830851755
61,51,90,70.1728484846762
91,33,32,66.03235816963709
91,93,53,87.73063714897609
86,66,63,79.72300293194343
75,60,71,74.71994169171111
48,66,49,47.911860043297764
78,74,70,86.22402513358699
90,37,49,71.4485979085299
58,69,35,55.79508761028304
77,34,86,67.75653459283866
45,57,71,47.232729904722326
91,38,54,66.40081389999465
86,31,70,64.58938415177018
54,92,70,66.47797338534566
96,80,32,82.47212077621352
59,60,72,62.42134478571533
48,36,75,43.828065573161
71,59,86,64.52245843474701
43,87,80,53.77585233744122
89,32,34,65.29856589900966
57,80,44,60.17692581031709
44,85,68,64.87339569903568
59,39,99,76.70035558746895
62,90,67,66.9057426750276
50,79,68,63.93487042476172
76,76,81,84.21598493440116
61,30,32,43.45503808221185
97,86,58,84.20389854327287
43,67,60,56.25161440718444
68,91,95,93.01448222871818
83,99,74,89.18184427389924
73,94,51,70.68601196095716
52,91,39,57.490607325712084
81,85,50,73.5579678342643
48,96,46,52.90208930271146
81,46,96,72.70332294423032
70,37,36,53.337331602968604
46,89,65,62.93028021411903
43,69,96,54.15061743994526
58,91,59,69.82651648676702
81,70,58,68.18023931302947
69,41,62,58.00531962763456
70,83,88,73.78702379205193
74,40,49,64.57327952694493
96,89,58,82.87400788269593
60,97,82,82.2280284212542
70,75,30,64.18154512810754
58,67,63,63.7992827907939
70,90,73,77.01638933500135
92,46,43,64.1386690450983
71,95,66,79.23009669839898
41,65,64,50.65033992909668
98,36,88,78.98804817272537
91,45,53,72.61960603420702
49,43,94,65.73551706672443
41,54,35,46.05438714183079
41,33,97,54.58312649853391
99,58,67,83.6026444355479
63,85,30,61.87507005736017
56,35,70,55.89552581373791
71,30,60,55.878606703520454
55,68,65,58.83542136848236
55,30,83,47.65076507190887
85,92,60,85.36361552797912
78,86,58,73.55920702498145
92,96,32,84.342245898141
70,94,87,80.62343623685851
82,94,90,85.77906311576415
63,50,35,49.182125324969135
40,59,49,54.0039402631455
50,62,90,59.636796692079834
94,77,75,93.0329129737472
60,51,42,49.608941515198225
43,83,52,64.33837167306386
46,33,60,45.319706070168536
65,84,33,68.60364933355378
86,73,95,77.39726335671493
89,41,45,59.273212911496586
51,81,60,63.09001621503588
70,94,77,73.53063842769018
56,94,72,77.24494192540772
72,39,33,56.12002441269428
50,47,91,54.079115722160275
67,76,77,67.09979751887118
71,95,57,73.95732945407762
40,78,45,49.56085619290622
86,51,98,80.37645277693699
67,55,59,61.41629134593634
92,38,94,82.0418811696861
81,50,98,78.261102193518
46,92,43,54.86510184076727
41,35,63,41.472224640958224
81,43,85,66.07744487420891
63,62,58,57.38192217944125
43,53,54,39.22360288656552
83,80,95,89.20624817125898
58,31,69,58.56160067552628
65,44,44,49.56221701453875
50,64,61,50.95875948231947
79,65,49,71.60463882871859
89,68,82,77.20312459687408
82,33,96,76.47037578243851
50,93,78,64.91627795095158
84,35,96,61.00791038296744
42,86,30,52.1486901184555
51,59,68,53.83842730941758
42,96,90,68.53643142013001
81,44,84,68.75543946685195
66,46,98,69.28270858189791
88,47,31,66.41563322557751
93,48,46,71.72867921065358
41,98,58,62.45385965296266
88,53,33,66.49688411550063
55,77,93,62.21343351405501
41,59,72,54.54639365760869
99,44,41,74.55978138745022
93,76,79,86.84492516647002
69,73,97,74.79245551315756
59,56,90,67.25171955938563
77,93,80,83.58311760907048
67,70,34,64.85053873023354
64,97,57,72.06211207588046
71,34,39,46.363207814440244
49,82,81,64.40616289925896
99,37,46,65.056668880783
81,51,94,72.28186080012104
79,36,50,60.73266220540077
72,51,83,72.8502855539388
52,75,78,67.43003207052966
95,59,51,76.44408678302715
80,45,98,79.3406224488616
93,34,93,75.53687217007656
81,96,65,83.31191750993962
86,52,50,66.70431652442709
76,90,85,76.65282412324217
93,34,77,74.88461508254184
55,52,47,44.65951640930582
84,54,44,62.34373729479814
61,37,73,57.08758310121864
96,50,74,73.55504576040893
59,31,65,51.88894370177957
89,51,69,74.33687184639933
82,97,80,83.29858316913909
66,93,59,72.97582259232784
80,48,55,65.60895684313002
55,82,60,58.39708033527214
73,81,85,80.53280742702214
71,76,90,66.14570927412605
65,83,46,75.99215349330417
64,73,53,67.17040205291158
41,36,33,43.00580277268196
51,30,38,45.40849868524431
79,92,31,73.08598021005719
48,68,64,53.34028268140524
51,48,67,53.17713521639734
65,60,74,69.48058576594738
48,53,44,44.58670246905636
49,98,71,68.88512408617395
71,94,32,61.04903922318017
96,62,60,74.5580992663412
73,88,81,74.80666353275667
87,62,70,84.5017497693412
59,61,86,58.31279834087099
78,88,71,81.59276675745787
99,70,82,94.87236307368752
41,41,85,54.82706650115743
40,40,82,56.00725078584639
90,48,61,79.94975641489347
99,83,83,91.28090758390371
75,86,66,78.87552789209904
63,71,37,61.174631956345635
93,60,40,74.90384264915852
66,81,83,76.00898520291047
41,31,89,56.1869727562586
70,67,39,64.35890110516341
96,61,99,81.33114083918636
53,39,71,55.37918647020461
41,37,66,48.45402413912974
68,49,87,61.99022947169202
54,49,88,54.98572239249259
51,38,53,52.25421799670118
76,44,57,59.93481856726019
67,92,66,72.23208838171624
59,50,50,52.19264624114723
78,34,62,62.82565106765029
63,64,31,62.41616193060775
60,97,57,73.84317917593795
49,77,44,54.08868108469096
85,91,30,82.49032963489513
53,64,57,61.447131890847835
76,99,79,88.46232097539006
57,50,64,61.09963935047823
63,68,57,60.727055094717784
53,63,38,48.400732255541996
73,44,53,58.60788520933361
97,35,92,82.35302314931938
51,95,33,54.7006257928087
61,85,85,66.42446932589016
95,78,70,75.83109587740816
45,30,96,44.41954464237542
75,94,77,77.15455662244058
84,57,87,77.12247547715319
75,49,68,60.04262660749208
61,77,54,67.70974086331539
53,94,89,72.72534607426597
55,80,76,56.485645470395326
75,72,90,77.00738229848848
95,78,56,82.80765856126045
64,54,71,71.98251603359165
71,70,81,73.91016032303101
72,93,77,70.45364958850611
84,90,61,82.3479668464129
75,41,53,61.27204374280544
59,98,32,68.32456913591784
57,43,56,65.7847341828967
77,63,69,68.51714657052732
42,77,52,51.23688118280569
62,90,36,67.54537995936492
71,64,66,77.02781842579049
84,94,36,80.7552302329784
98,88,51,83.88679149041963
55,65,46,61.12429819235435
98,48,48,81.96928944207805
44,71,68,53.05605358978704
43,98,65,58.89656671115607
60,48,44,53.47931567446762
79,68,92,79.80574317023476
90,98,58,92.92028188663257
53,81,89,66.25614801353615
78,41,85,70.30939493312982
70,76,69,79.38449404993291
53,65,45,56.11989451076511
45,92,62,60.52391062133307
51,80,45,61.35098527761595
55,72,59,59.248181483726945
56,63,95,67.5881089137332
84,78,73,79.06795824055472
62,47,67,57.778306367400944
53,90,80,67.4857575883241
46,86,89,63.73146656679283
85,34,47,67.069920452724
71,53,34,59.14988220637413
54,93,69,75.0690267764048
83,88,35,63.64805253371071
56,67,41,53.70096585924117
80,62,41,63.09656018635783
93,39,51,67.13026375762153
86,66,78,73.24001147535178
83,40,79,61.26364552196848
73,53,33,62.36127324501547
44,50,79,49.83397437040303
84,49,32,65.87829445928521
66,39,45,47.80845694892395
91,76,43,68.71995710424369
62,76,93,73.6061263340758
79,44,70,69.8634168848449
98,73,97,87.22222583151134
53,91,88,66.31463774486038
54,35,31,49.9463630709174
82,95,39,77.01385886986897
72,33,55,51.90936992453791
92,52,33,60.71453700684134
70,42,57,55.557908618552666
74,60,31,59.2283937045813
56,45,95,64.31430242215264
67,70,45,63.41653380232707
58,30,86,54.522555293242526
85,41,52,60.623196190782
93,85,52,89.3039289334851
62,79,50,69.58243256389403
71,49,54,65.48349744628533
79,95,87,85.09573158628997
52,65,66,60.7051189983303
98,67,78,71.82480577816041
59,51,44,54.61223405814061
74,90,57,85.0144084735652
44,79,96,61.99821812339314
48,88,33,52.07197708236099
68,49,76,63.18809752390451
45,65,79,53.49280841616369
64,44,89,58.37934269039933
70,91,91,81.8250407651616
61,32,96,63.422491946759436
41,34,72,46.470278780650574
84,85,87,79.1684646600278
44,60,81,52.853946399444574
99,64,98,89.90538823950716
66,99,75,80.98701730989325
64,55,54,58.259912043206505
47,30,54,38.8334338400679
94,36,64,74.47210701802743
40,65,90,66.56236144860179
59,54,44,60.11903380402549
83,88,64,90.62207559118694
62,90,58,66.49306861601796
71,58,67,71.45698900959937
50,47,98,65.14197746609725
78,70,53,68.16438184635567
86,48,48,62.87183530373852
93,33,75,66.5944654528713
63,94,78,74.8449630355648
50,70,73,53.07153063915627
68,44,55,66.6473144899937
93,83,54,75.78112771871506
65,93,64,75.30911643087126
55,44,65,42.38452729705464
74,79,43,79.52629312536105
59,51,85,68.04718640373035
85,47,35,55.6310230490531
42,31,61,44.025228431827735
40,65,55,49.292229497732095
97,49,44,72.77510933570126
92,45,78,78.2765828553594
86,96,85,84.79710976573584
40,59,66,50.63192792256318
56,84,82,60.55246387122804
41,95,87,66.81592676234891
68,55,65,53.20478362126051
59,86,40,69.82897383867619
45,98,56,55.77588069614421
47,31,31,40.471596245176826
68,85,51,73.8431431056843
87,91,95,99.12075055355993
90,63,46,81.96673236385377
72,85,33,75.06951261991944
42,84,43,54.71980269297922
99,49,36,76.97827435833415
74,79,45,71.07976104267149
44,54,95,59.00595976316296
66,54,48,55.69891267399148
83,82,30,80.80747611348829
51,43,60,46.385649866283195
59,89,33,57.44797503605521
84,72,87,83.0382282777944
59,91,85,64.8397086260856
48,98,82,70.3877984722487
78,92,72,89.17315917454793
43,31,78,48.47543328927219
90,83,89,87.85809622652135
93,45,45,64.8000453158823
58,84,89,64.48863418967197
77,72,76,79.61779122862252
66,90,44,68.93995147903536
84,67,92,83.62264455034328
82,74,57,63.63918037999682
52,80,49,63.45996215804782
52,71,92,75.62889774686533
99,53,62,84.50652937421144
96,59,65,80.18329663258027
61,66,42,53.47763730810556
67,82,91,76.90898320209435
91,92,97,93.27044016502758
86,40,52,62.92194200886365
92,52,42,67.90373368278536
84,79,69,89.99282952279621
61,84,59,62.67138704671484
82,84,54,74.85562080868132
58,33,55,52.70553874367148
47,83,53,69.90454409684237
91,90,68,84.59477752278572
47,34,90,42.70570305616566
81,47,78,59.517085574979085
65,73,70,81.00053954411085
87,60,99,71.75328524273849
90,50,49,70.17988604440426
65,76,73,62.3370426673399
62,59,45,53.75637024450988
82,84,50,72.95872266897767
52,97,44,54.12357357794298
67,98,68,82.59515835915879
48,70,71,61.35379002571265
59,74,90,67.56476384834076
95,59,33,68.92575377463488
58,74,53,67.24246476622051
87,74,32,72.54993219863464
78,74,30,77.62835476512191
90,84,42,76.36188267236857
51,88,83,70.6278955778948
54,34,69,44.842956085803486
70,61,40,59.13375950130992
94,35,71,76.8875452621879
53,55,33,55.4940948659103
50,66,54,64.80656513858676
65,42,65,60.3253009296638
81,98,93,94.67880440969527
66,54,73,66.91943665627787
50,42,69,49.33486417138671
77,49,74,60.42958985381954
73,89,37,69.44268083740525
82,50,64,63.07354489895032
58,90,73,75.87297032143908
45,55,47,53.956759334966556
85,83,76,77.52237232687283
91,71,54,83.16072842718272
77,40,70,58.59847621681386
88,66,34,77.82314223315245
81,40,93,70.29168282740582
67,56,91,70.79382760584964
40,63,32,52.54679485841737
74,67,66,73.28446851750802
79,90,70,79.83205166549818
47,82,49,62.27333748638551
98,94,96,91.56269439199161
91,32,69,59.25502973492085
93,96,37,88.43013857154621
86,57,34,60.33675372354895
95,43,54,75.80925185214416
46,81,68,61.60616381235433
50,59,66,55.82751383870989
78,87,34,67.17496291775979
43,83,37,51.54856576449413
64,98,33,68.06802036660427
51,44,70,53.69286505837124
65,67,89,65.88475811632043
77,43,83,71.71811040886881
85,86,51,82.53587341156297
51,88,48,63.91943149324408
82,37,97,69.3065994569361
90,48,62,76.09732207625763
92,61,51,77.60529705153681
76,58,94,64.42933712853463
85,70,40,72.55658514712772
92,74,45,86.86578247003541
63,42,97,68.3596254683178
55,56,73,64.66727320439705
96,48,38,66.49438894135459
52,55,91,61.3282061807376
64,82,44,64.48431950241377
93,80,35,77.48882424944266
93,66,30,69.7285034607787
96,38,49,63.02355163304583
91,81,65,83.12167020408062
93,83,31,73.69681188781371
43,32,99,53.830118720275685
50,98,31,60.4465619030795
71,37,32,43.364022813707706
88,43,36,71.00914681521417
46,32,93,53.37660190176503
85,53,70,70.11018385821019
97,42,83,76.01806771798877
50,72,70,54.45939829962904
67,58,34,57.387910754208136
93,80,92,92.30590066676477
80,71,30,76.02458731387357
62,60,54,59.35663108168575
84,92,75,84.84486636599011
62,55,44,62.262599900199604
89,47,98,72.40592737456289
67,86,46,69.22808069382589
82,36,50,58.01873259436501
86,77,82,83.15581100604594
96,89,84,96.18373619720336
65,62,39,50.63916423288458
64,32,86,64.35581237118309
93,33,94,76.99840847039681
68,33,66,57.79954390288732
58,71,36,64.22999832362012
72,38,69,57.24666499840191
75,80,79,70.60096274669829
53,46,30,41.17787186235111
53,46,49,52.76353202176037
74,49,60,61.22518545740859
69,43,97,62.432323538765814
67,51,41,52.11323633084155
56,81,51,63.37378730440969
42,56,30,43.662304010363435
55,72,30,48.00604002355691
85,32,32,51.57290233199397
69,37,50,52.965612220202416
91,39,42,70.19046459608863
68,58,90,67.27053378942549
84,69,42,63.7175884765188
54,94,62,67.16690320932551
85,50,35,64.69024753109456
95,53,54,66.77472162905572
64,89,52,63.01104029807892
90,55,55,76.21969191761819
77,38,33,50.34786103376395
81,49,64,71.93041362345376
98,85,54,77.5663375605652
86,65,49,64.7529420141163
92,65,30,71.61573274984612
93,51,97,77.42680911953157
91,30,52,62.22607478051611
97,98,51,88.85827635950791
77,66,91,73.67927745591409
62,42,30,44.85928911456039
64,72,88,73.65251864205305
81,66,97,80.60355577972885
46,54,48,49.016276200958664
61,50,59,57.20928134823045
56,70,30,50.99032538112826
57,71,77,60.14787806788189
88,71,48,73.17634512689324
80,31,81,61.573220043968405
49,97,51,63.73761974694176
49,37,79,49.441794547731114
96,90,95,94.09004412607031
46,43,35,42.43552743041409
87,50,93,85.92634834697472
89,53,50,63.469017873052756
77,79,48,70.86326363376062
66,74,66,62.861470506114614
91,93,92,89.38464548261284
72,93,58,71.41496996268044
40,55,89,57.494871958888105
83,61,63,65.03044001835922
92,86,30,81.7040378004346
99,82,77,92.14844554075074
73,62,50,75.37707870322566
43,81,63,67.41506221883458
56,47,55,49.1103920564809
43,64,65,59.88429653298711
82,41,52,62.07819733297206
93,80,76,87.22228330786696
65,39,73,67.40045640083514
43,81,49,51.808921309707095
40,63,56,50.3797010899854
46,96,90,60.06294444172393
69,68,66,72.53966272399205
89,37,81,82.31324934525924
48,58,91,62.46628185789357
74,51,95,78.14057709024856
47,99,53,69.50975305105055
63,90,41,63.16699166639417
58,72,45,61.22100697681865
75,78,65,76.36951951916714
89,58,31,62.26794424002408
91,60,91,88.92330950818938
98,82,93,89.67652613388881
82,63,58,70.41588628953092
66,67,60,63.781778601277935
71,86,44,70.28741715220757
53,33,84,67.84838843130144
96,31,62,66.66732249668522
57,41,81,49.27070515107011
67,64,49,63.318029548088944
99,99,67,88.28497076194742
68,50,32,53.35690047141239
55,90,83,74.19917019439046
74,64,95,69.76223864794582
86,77,47,73.6794789555576
98,44,36,70.86486441101084
98,44,64,71.10826295179437
70,35,89,63.102150805781015
43,97,53,62.66209273717556
76,51,68,66.31840142067443
56,61,41,55.28463250626972
78,51,82,72.48416823792931
87,56,93,75.5338005093353
85,44,33,54.95908754456512
65,73,34,56.02218324228288
87,38,45,57.90915019493128
78,63,56,75.26226953988909
80,44,33,51.119937119615905
43,91,77,67.34049131773722
69,74,37,60.67719545011641
69,87,75,80.7768998076008
61,48,73,57.389665242454036
50,45,96,57.85487763284515
41,37,81,50.38687939589754
83,62,63,78.97128392340072
51,47,91,54.949486923682976
69,64,50,60.61777862206246
75,72,53,72.25683965681239
57,79,73,58.864985041509236
65,32,70,47.51231156249556
92,88,58,85.83484761661636
46,57,35,50.44608743466762
40,75,85,61.169102022066376
97,93,43,84.51164531259965
65,99,79,75.30776202376637
62,76,81,77.93779445877978
65,43,30,59.98843906640021
84,36,41,61.5380748244288
45,60,53,47.681344019766456
45,80,66,54.65445589317239
83,58,99,80.85592710017725
47,44,32,36.95756281174458
63,54,56,52.87331803340095
61,90,82,71.4787488978087
58,70,46,61.73592794188087
76,98,44,83.54365599160451
57,33,68,53.25400407823027
70,86,33,69.88311655984722
76,60,46,70.11325123556192
69,32,40,56.54706780206992
96,96,41,82.24029366788034
81,79,61,80.75590764295247
72,46,56,66.15898330742512
49,89,73,67.35360461667115
76,95,72,81.58238303956003
51,53,78,59.99722262413448
93,61,72,81.67502872877076
69,48,32,45.984980262345786
66,95,58,75.24422274206263
78,89,64,84.3955193506699
48,95,77,72.84337399787411
93,44,68,75.18574919312645
60,64,53,60.540260687926995
51,98,49,62.71562143583225
94,56,44,72.02745433765985
68,36,47,57.836760547908405
72,35,89,66.22280550708373
82,62,70,78.11870468478703
92,87,98,89.10352487367534
54,78,40,63.818023996032395
41,46,85,48.207770311393546
91,71,47,77.21390934190384
78,69,41,65.09051084897219
92,75,45,77.00778095965056
83,99,56,92.56900024784714
93,97,46,87.34677965267262
57,30,60,50.62593948784202
42,81,64,65.1598100297483
46,64,56,40.57646097425055
82,98,61,81.80595437815498
57,34,46,45.40146575756982
83,46,40,59.01227580448658
77,82,30,61.45675517402653
76,81,78,76.8045650089414
97,43,70,78.86753098719537
72,58,49,62.46560414452366
83,37,66,69.79453924396384
98,30,45,67.35747671228764
70,58,68,71.83085052416075
97,65,74,80.28601603830556
50,80,93,58.23664276989162
43,66,76,48.59824276032211
98,98,52,86.311214684912
57,82,61,60.89925486673303
43,81,78,58.447495095180685
88,41,48,71.59347053910169
73,81,96,72.49451414981482
68,30,68,64.14067874386078
63,36,89,56.071102725208476
61,46,40,46.07994992331943
41,72,78,57.008148298992126
83,46,44,71.59508824646078
45,88,90,63.338534513524834
81,32,72,61.49514676286746
64,58,44,55.52924071308215
94,51,34,74.85015574270003
96,67,58,77.46913579939739
60,83,91,75.33111576289144
94,79,89,89.10294130084114
98,98,98,97.45001445578664
55,59,51,52.90667758318852
70,52,42,68.84490855399582
53,76,79,79.06029937392161
78,50,76,64.78269152458715
67,49,58,54.442915600192364
71,52,46,60.50389332892523
67,97,49,61.03495541553811
90,50,35,67.2414959696769
94,50,51,82.2359310849297
88,30,38,57.605490321777914
48,44,61,54.80233080035618
97,46,62,82.04672369240265
84,80,99,81.49206676443399
61,92,78,74.59142712646803
71,43,59,61.97038401890685
44,88,45,61.044422153974004
62,79,94,77.50891391036296
44,63,43,55.112498984297154
81,35,85,64.0893796050579
92,78,66,83.47011385812176
71,35,78,69.01206825470359
98,98,79,102.15247870487688
49,36,65,49.425451645854125
98,80,81,86.54188952705582
78,30,52,63.57616377352272
97,42,95,82.78109462591591
54,72,74,65.97318162033345
46,56,57,55.078861998004655
68,32,49,48.64643279662747
98,87,78,94.93565576761571
86,46,86,74.77263389225845
42,74,88,66.50748917566982
58,87,55,66.20234090004352
49,85,48,62.51707992301842
67,83,42,69.08671807109229
68,58,91,66.87027393467794
54,83,43,55.991324834746706
74,56,40,65.83335078729947
45,74,96,59.61566690133686
51,60,41,50.0196507038941
86,65,64,73.46849767553685
77,90,68,80.93558522211184
52,66,61,61.378738254227926
68,96,43,63.61702422344488
58,65,94,63.67428034758828
42,34,56,38.53895668516205
47,75,89,62.65984141854799
47,81,72,52.238826042326906
94,78,94,94.86899959847719
97,35,84,76.10198672955485
59,39,64,53.3285453401008
86,52,61,74.57486662235397
43,46,48,47.487667228812526
90,73,68,83.03369846353777
60,70,49,60.721828502720804
42,44,57,46.123549756100324
84,73,32,74.52154472146006
47,87,61,64.46024191821698
62,79,87,80.74137916314278
55,81,83,69.1006890180502
52,99,71,73.15348045445616
42,97,44,58.285057712311236
87,92,91,90.91855075900226
48,87,60,63.979019971152134
99,52,90,80.8805100634975
53,73,55,56.16782678612393
52,73,98,70.70580561443826
92,81,86,89.77204210176889
96,96,49,93.93788409776909
46,57,95,59.12271189889992
54,96,50,60.827787893364196
46,47,89,54.957627880509285
77,56,92,77.54752525647325
73,80,80,65.89241335355088
80,89,68,80.2691351286001
61,78,40,65.2319142793878
63,44,86,63.07384683846334
88,97,32,77.70830610042343
76,44,66,58.386552153988056
83,80,54,76.2404115743119
40,77,50,46.9784989287776
49,30,71,51.06546862099642
82,36,30,58.106253735771816
55,82,52,69.97489506777057
85,60,53,61.33337634572406
47,47,76,51.100157475704485
95,41,36,70.66687593181642
88,77,67,86.21331141457871
64,59,76,68.76936252456366
89,36,64,63.33461105850234
51,32,91,50.89398877221399
64,92,32,54.82120018026365
56,35,49,48.52713393480889
99,44,73,83.11640654537513
65,72,61,66.33512935671484
85,47,55,70.48344010890779
87,51,77,76.95023317158532
53,90,34,58.71571793428965
80,90,88,72.4407403002004
75,82,90,86.80449800984445
96,55,78,82.26000115263925
62,69,59,57.2463385579948
82,37,46,63.15438951727836
45,50,99,58.30030916533127
86,72,87,88.55544172076162
44,50,92,57.760395402881656
82,32,90,70.97830280709124
64,60,92,69.39664427847407
57,56,44,50.25138884564056
52,56,30,52.16372597143434
82,86,42,75.07290857689625
53,62,77,55.7360682238326
67,73,63,64.70480489361643
57,72,59,56.21921495376651
98,60,48,81.89840966902258
99,94,93,106.19393046208192
96,46,95,86.57580849113505
67,44,86,65.78115135623972
90,63,73,78.1727318986039
95,33,41,64.14532469325593
66,57,69,58.968520195652474
71,31,53,65.13394412995672
86,46,40,59.62988345337935
48,87,95,64.85264992894751
79,38,30,55.92249262033753
71,60,87,70.33540113912665
59,95,57,72.41019664972967
67,91,97,76.83285684063456
72,48,88,58.057034463618315
43,84,51,55.74288082114197
85,57,58,70.37971395895246
96,79,98,90.07362665617292
73,94,74,78.2071239646459
87,32,99,71.14687994724139
42,81,46,47.87810890449755
65,39,68,65.11100042023229
47,50,69,59.328030122286656
45,66,57,60.67712753100032
55,44,31,40.972224414308904
63,38,56,56.11904262849246
87,73,50,73.28577150808619
78,68,36,64.2139698890771
69,34,90,58.05677922267413
84,54,81,87.22781110102179
52,85,77,65.65630317276124
44,93,48,54.890030489200264
64,81,41,65.1908863240603
59,38,31,50.91567920825364
93,39,46,66.6933253710085
57,39,32,47.821288337377155
86,91,50,85.30938192136527
57,89,80,66.42701912150366
41,48,39,43.58895635885583
49,67,84,58.2048988916872
94,35,65,66.62831355282422
84,44,80,79.95986695232463
89,76,46,76.05305319030259
86,74,90,77.89038416681578
51,34,42,43.54233338309823
86,82,94,80.35257757255175
52,95,77,68.81280641768323
89,91,99,88.20758089511067
86,52,76,76.35472045612737
96,73,39,87.38538368491079
94,81,86,87.62537168855172
50,75,42,52.69543025802903
58,48,90,61.855021977713754
74,76,87,84.65648818795752
78,81,97,85.28165532549734
92,53,58,72.79475776907944
65,46,45,44.96802871638057
85,75,92,83.13837026125653
53,93,76,73.48274273464332
93,57,72,82.78761064206279
84,79,52,82.65420890266508
83,93,59,77.82753147000973
63,57,86,63.784762130981655
80,85,59,76.69895923295852
40,88,96,69.14813571018428
90,34,85,70.88433646661146
82,83,53,79.12415872357174
94,73,37,74.37815662685854
61,71,73,62.87079345229153
62,86,63,74.94864237717269
95,76,64,84.66180436312526
93,54,79,82.23321538758329
58,73,46,59.068533520050664
57,44,31,51.920634867269555
51,80,83,60.786649545815564
94,82,73,81.68284452770324
67,63,78,72.7105273518453
67,37,31,50.448799745109575
99,99,99,97.76725272534864
98,50,38,67.00232907756101
72,36,30,56.82235291489563
58,85,98,83.42699600846358
67,78,38,67.5381027427931
98,71,43,76.65433592867215
91,52,56,79.23396820413254
88,81,38,77.69696710233896
76,82,65,73.43505621806342
65,45,32,58.77841122512522
74,66,52,66.29795072405639
73,47,59,55.186585559636725
74,49,48,59.71191543312336
79,75,96,83.8604119633282
55,31,79,49.01170922218688
77,92,77,72.1383533658283
52,32,32,49.3491280946227
62,75,95,87.46952533967332
99,78,56,81.72264839490408
93,30,69,66.15087300235334
61,51,47,48.46454120146824
55,43,56,47.49404294654096
67,74,40,56.06082635770106
87,35,68,61.07513084557381
74,94,48,74.81123053515627
99,50,36,63.80484554721957
84,33,86,61.75786699299537
85,32,31,59.33510254695415
47,59,67,51.512656635012696
83,60,34,68.08336721025964
94,63,65,77.1899720421767
94,49,97,80.17220798266978
61,83,86,76.5005315754954
60,54,49,53.25654795100042
65,44,34,56.04850518167975
79,67,53,68.10076142463505
60,52,59,53.29629068149394
64,81,57,62.329906075079684
80,95,82,76.61663017623091
40,86,80,55.59788741267874
45,86,36,46.63254073080691
